x,y,l
0.23952763356788728,-0.38151781495001114,1
-0.6800049912725881,0.6253558525913991,0
0.3981591475757945,-0.31155524100840204,1
0.007559079630398138,0.37406148815252355,1
1.2903343570336732,-0.47275342879408844,1
-0.8646065634187937,0.14343582830287388,0
0.1688757980190558,1.046921834219759,0
-0.7435437411020527,0.43492081323205906,0
0.46327786143922206,0.7935055823022565,0
1.1109077158727454,-0.6339735697263154,1
0.133543317876101,0.02289090034312924,1
0.26760170569701563,-0.10878274998413692,1
0.8677530608335334,-0.6568653325083288,1
1.7245164435260236,-0.371216601281785,1
1.007227059958212,0.6510078638338397,0
0.3270535491635873,0.010421533958344498,1
-0.03471758414106285,0.05633120111692233,1
1.9267484156343055,0.06989184549936978,1
-0.8441401340750139,0.6358822039719974,0
2.005982715393644,0.39629357522999353,1
0.6530964884724172,0.03839565116224011,0
-0.34834491217689856,0.9876524574279932,0
0.13951618966821436,1.0011201089667823,0
0.07982016946876007,0.015800979072935713,1
-0.19666845281093787,1.0590779486008968,0
-0.8092923852993844,0.671818467953982,0
0.1182785003850362,0.21338661996666924,1
0.7745699419240288,0.5881959410042829,0
0.25850238592477476,-0.2992259808656897,1
-0.017702007410613355,1.239911192004927,0
-0.9167527277738977,0.4472515740891431,0
0.694472823484617,0.8563703313416381,0
-0.04612479840957513,0.4568560096689007,1
-0.5389611554854467,0.7467379933392426,0
0.3286452018785849,-0.2215242840991999,1
0.8822680874832488,0.39777731782532044,0
0.6623849221698022,0.690235044751365,0
0.7358313822104382,0.9221990842969183,0
-0.03292375774275123,1.057071106106265,0
0.737964393976413,-0.5448139512213687,1
1.823249086435439,-0.13338062489842217,1
0.7200896377399768,0.5369000497797728,0
0.9697364440352362,-0.28554811506240474,1
-0.15747495302560507,0.31715971245748387,1
0.33839940429618875,-0.2908371993368224,1
0.5644442731644609,-0.45625972898175465,1
0.2826422260657304,0.9862037931174022,0
1.0584932234940723,-0.45632893940408814,1
1.7885167042949142,-0.09076960969349698,1
-0.7845497729680724,0.5910453283436657,0
1.2707678577512238,-0.47885034350806177,1
0.6498898101374869,-0.43933251184336075,1
0.02018700599686815,0.7438877911843556,0
0.10209576271819049,1.209398318794919,0
-0.23867150247001462,0.9551224541176847,0
0.5615259083544626,-0.27552060828713953,1
1.040396939722515,-0.7189755694656759,1
1.0517302941365547,0.5805423821804102,0
0.1422188614340771,-0.07622807772261003,1
1.7874090743032465,0.08259777937887619,1
1.1927420355153973,-0.5395493477315142,1
0.6823334739431496,0.5299093546657002,0
0.28726660273418547,-0.3887195288395479,1
-0.23691132911450516,0.9906229413877742,0
-0.3073765197964304,0.8252616697551245,0
-0.7616854323604727,0.9602253827520986,0
-0.31532521042939027,0.9976914671443994,0
0.6909025256562469,0.8980853404003861,0
0.4678860789490038,1.0552428222672547,0
-0.9140306493987195,0.16372266614820458,0
0.8110767380231539,0.3570446954258597,0
1.4567468802169916,-0.5412705000575155,1
-0.9956960284599191,0.2368341819080879,0
2.070857059210146,0.008112154251296855,1
1.111625465157345,-0.6596721248317676,1
0.14951761412870893,1.0659051006619615,0
0.2948081264310432,0.9572221893069719,0
0.5879468315335021,-0.3546070204876971,1
-0.21394766370320564,1.028883555937535,0
2.161096419763085,0.34445075888392185,1
1.830561025089281,0.11376777819046577,1
0.2212782529412892,-0.044472846632720955,1
2.027638144638159,0.22897701683309946,1
1.3129682712808817,-0.6571789168778649,1
1.4068610016565957,-0.49200381729086784,1
1.8191137819744974,-0.039444095290627874,1
1.8968392818085635,0.13235622279935602,1
0.3994473725176874,0.8647530593484365,0
0.7360663696892192,0.584275426773264,0
-0.6910294024339438,0.8018643733095028,0
0.4743462914496629,-0.41942776815570443,1
0.26020165466393547,-0.250358477760616,1
2.00121482907451,0.05238096307488668,1
0.43851109930359267,-0.2952352120825649,1
0.6773355642559765,0.6149727451893834,0
0.22499960969027324,-0.15236099676318246,1
0.5509709236012276,-0.3607139585457775,1
2.1706349798789035,0.2841898459242088,1
1.1112857160916685,-0.8131181697697081,1
-0.652048590556158,0.788594520530212,0
-0.5708717313161785,0.7039617213665648,0
0.07661784432258312,0.008488471354348687,1
1.6826719592402266,-0.36371564231381115,1
-0.6518782600196624,0.5951180843811035,0
-0.00818190059431334,0.31671546768142544,1
-0.3735588437739092,0.7871673722898621,0
-0.9821882618261605,0.5772717276216308,0
0.8792618214131747,0.09867645353066647,0
0.8990015019566616,0.06035278544472705,0
0.21460317182731203,0.10549612809118808,1
0.913045139792904,-0.3644800655828543,1
0.7249889173507347,0.8740205193143277,0
1.012091405723997,0.4317525619246183,0
-0.13488413982376288,0.9206381566460793,0
-0.6606512779694393,0.9025392519889697,0
0.6266348619847458,0.7927435715522334,0
1.7429403776004513,-0.05947377340337878,1
-0.09255564400052504,0.04762966175058497,1
0.053646265151745726,0.9245622359972229,0
0.8889097074751188,0.41540156383484517,0
1.8428691361454481,-0.11531647336856472,1
0.5347567140891846,0.8816394597558892,0
0.8080707803495206,-0.378703352075041,1
0.23792948624337598,-0.25907058244158654,1
-0.7299612734591358,0.7184422155038586,0
1.6861013997083198,-0.28096557337078104,1
0.20793881350582433,-0.3130660905642714,1
2.1463186431550065,0.3176649652735646,1
1.7884910005518042,-0.4053514351367975,1
0.6344204825456606,0.8090691798968944,0
0.09831137792748214,0.238759095076876,1
0.6268937412593537,-0.34054970539914814,1
1.0383211729835038,-0.4105524465662585,1
-0.0004716093597403395,0.333168842080881,1
0.24316596425901132,-0.22564916081065906,1
0.5089522254827554,-0.2851955267009759,1
0.854421872872706,-0.395991527886906,1
0.8582404955286618,0.26647496065051735,0
0.29260731709369614,1.1823275122039982,0
0.03294140168919368,0.7387605616480535,0
0.3856093068661522,-0.48571186873568795,1
0.911919582128939,0.3430794716560455,0
0.8761314610503148,-0.5212933424433672,1
0.21737087116895437,-0.525578906612241,1
-0.9791820303651964,0.2490566440797158,0
0.2845609189601661,-0.16007985642101202,1
0.23162532409177453,0.9606575775584278,0
1.2851873271772103,-0.47102358764715024,1
1.3841832443538435,-0.5253414411658335,1
1.152516093998311,-0.4549110913478413,1
1.4607927966688647,-0.4085268501626701,1
0.40197645033898033,-0.41589273642133795,1
0.7796262312412875,0.6870969495114007,0
1.9908366281935717,0.16717038422076624,1
0.7882923356719846,0.3119074344265184,0
-0.9507554622842297,0.2803091331405748,0
-0.31821324719225397,0.048614435283853716,1
1.8144824319225998,-0.05165630769312081,1
1.5561205661562971,-0.2495417505753807,1
-0.4500387840563017,0.9276813096371224,0
-0.9014539942566109,0.19817603139512108,0
0.09241394434073924,0.0026057665459185697,1
0.8627817416392103,-0.5121683069330867,1
-0.9085278258521718,0.06818764289365106,0
0.24836369388323798,1.0688979538921013,0
0.8231552939023407,0.5332081583681533,0
-1.1232999966289912,0.05507601163128752,0
-0.29944626693944226,0.742562992478335,0
1.173743368329465,-0.6047257425681211,1
0.36481594358433367,-0.12629860855157765,1
0.003722289792741057,0.9546823204688922,0
-0.28875070794503077,0.7943671196787346,0
0.7784875690525889,-0.5678228239728939,1
-0.06941827637130686,0.5427411587938621,1
0.7681140658595011,0.2450569705567083,0
-0.6567338083078258,0.5845784750122864,0
0.8890771547911789,0.1291733445286472,0
0.6375967538360344,0.9481796698795957,0
1.9471749447366378,0.48799194643166827,1
1.9910597653492677,0.5568250633137395,1
1.9751284585129094,-0.057544419309974754,1
0.06483238378004887,0.21724423147805189,1
0.5048343470398841,0.7576178207432028,0
0.7699193602940824,-0.45605457524181026,1
0.7625492214761507,-0.36163792254949056,1
1.523980113351084,-0.3035913196706762,1
0.002550210007984055,0.21318601665361248,1
-0.5746301798867075,0.7324234593521813,0
-1.089876305014441,0.05438913407028121,0
0.07592386450301852,0.09808608704472599,1
0.3479245707803933,0.8417571002420987,0
2.026109990224888,0.25041077750549284,1
0.16736309329369425,0.9451905859203069,0
-0.8536313347925465,0.40120292448801476,0
0.1470941791052677,0.9071705765218765,0
1.084961427557625,-0.5482354889020937,1
1.9170569949946648,0.37505365754784076,1
-0.7954162764375879,0.37387814704699524,0
-0.41987652159509803,0.7118981078853471,0
0.9606524162868842,0.10679157065061792,0
0.7058948431962481,0.6515801012355501,0
1.184068680864512,-0.5582396041138227,1
-0.07792345366735692,1.1390989101838718,0
0.6157403780710858,0.7934075946400994,0
1.726562280866822,0.009676818401865461,1
1.2625675724117946,-0.4492617747454916,1
1.0073822939858237,0.6746088960912359,0
0.6567063823377443,-0.46598136878284896,1
-0.16313882782973405,0.751502929250315,0
-0.6052653109935171,0.9116556931223315,0
0.061505592543313226,0.9793414431751407,0
-0.7087252477257093,0.5427872386493762,0
1.9661683467390942,0.2927113267487246,1
0.5830852109480122,-0.4764795947143243,1
-0.8785475934768154,0.6603179136770204,0
-0.31279684928756757,0.9712581406979248,0
0.039002226828822095,0.14988026437843494,1
-0.012362137169754213,0.29338192083434184,1
-0.6228868697807826,1.1023607883303956,0
-0.31892040305635794,0.925330707127739,0
-0.2522154746888557,0.8936441835009333,0
1.0133739712857133,-0.08627122180091261,0
-0.6624980372786844,0.7308360346503946,0
0.2360281570686206,0.919943204734835,0
1.8748295714725565,0.31246941606089024,1
1.9026757438320119,0.2738860673654363,1
-0.874944765966516,0.598861648906644,0
1.7608937608288509,-0.19001877017275884,1
0.19280363577586862,1.0811048013967344,0
-0.08438827048142092,0.4375320815375114,1
1.023287160835742,0.1956006039682564,0
-0.6330661797409693,0.6660289055487146,0
0.2587704733302677,0.9523953304394983,0
-0.7030850594521021,0.6684225195219545,0
1.9875296028870406,-0.23227448412632876,1
-0.9291108559043064,0.02331738886082476,0
0.6033294132510688,-0.4148578559119539,1
0.6546300416388042,-0.4574414303069256,1
-0.12125272810344988,0.40919837318028524,1
-0.21392072356472236,0.9810908247483713,0
0.951671619206463,0.05512236506607002,0
0.46908121914982726,-0.4019863743904162,1
-0.15001490201456108,0.8968422636785712,0
0.8944414084292702,-0.04771938411436244,0
-0.5757627373170926,0.934259514400307,0
-0.44556210236086957,0.9625227161693344,0
1.6636200143422062,-0.18100446301270298,1
-0.6175951856929379,0.6480387693698388,0
0.39973115890858274,0.7646390709110372,0
1.693957114044684,-0.15977139261848122,1
0.48199920358170456,1.089019937630205,0
0.9679966925348719,0.1887452016378074,0
0.040665202464570796,0.4438552724551569,1
0.8232744415348363,0.48124210986507887,0
0.4433100573076777,0.9429431057904709,0
0.3737747658871113,0.8745081645209644,0
-0.05359376200758331,0.3857149464301651,1
0.8716561234639741,-0.4729400345084236,1
2.0112516320758003,0.4548807633154259,1
0.8230174609362199,-0.5527149573440898,1
1.4918241512858634,-0.3883761792005697,1
-0.7235169757311913,0.8653736529154192,0
-0.3393910328927737,0.8676785250958783,0
-1.0884751816397138,0.17521827088646313,0
1.0973260174396735,-0.49668804930028837,1
-0.9442965899926676,0.1808811310941205,0
-0.5463852329525696,0.9022053982831147,0
1.9915120875933952,0.1564023512884983,1
0.07313427577753927,0.6201128353944144,1
0.86724088924514,-0.6202042631601092,1
1.4920947763385104,-0.5092389728998665,1
0.4493079752751652,-0.08075346247603611,1
0.90032161254393,0.26697492888963703,0
0.09055062176190468,-0.005575730386274694,1
1.634687526519948,-0.3483176447824459,1
0.8521382870591028,0.6935208374477564,0
0.3921628417190633,-0.25681767394710453,1
0.6959154760730568,0.8635381690383253,0
-0.37472028128882584,0.952970161013871,0
-0.048366653812701624,1.129701578952166,0
-1.2347594473932055,0.5135096520664726,0
-0.0217546124876477,0.5848240008055331,1
0.12547264531325567,0.5084474519865121,1
0.41889052569090046,0.8423147890293867,0
-1.0427283412117676,-0.15969727442368215,0
0.5151948354752923,-0.37687221999953663,1
0.43830648617575096,-0.3096793874459451,1
0.162217854006178,1.0020791282522226,0
1.2614616691855092,-0.5337695356040266,1
1.1510252208480798,-0.4298932101602303,1
1.3870500892879118,-0.3872404342675978,1
0.1113273163893227,1.14215840694745,0
2.000600897966784,0.20566800516995723,1
0.8069046393863678,0.6650657495180815,0
1.0138801691133663,-0.5293381140579697,1
-1.0124622867754087,0.3069938895113435,0
-0.6197407487383335,0.8692216443063242,0
0.09051406752194507,0.1714508582001592,1
0.9461124126193101,0.2596541839391798,0
-0.7361304743426784,0.5093441393723697,0
-0.7914943909580225,0.3231391570135736,0
1.0550046373714748,-0.42175923819811006,1
-0.09121924785373425,1.2017504090178368,0
0.15595975906811402,0.033678305507929406,1
-0.19651346806555833,0.9769003970617182,0
1.7900495339685834,-0.006229729509156318,1
0.05989259116358323,0.22187663385154938,1
0.2978640869961299,-0.36966572710091616,1
-0.8760733316367766,0.07087536600345284,0
1.443040416453548,-0.5926184421445955,1
2.2293892195039926,0.2495305382564913,1
-1.0370743443088806,0.014454357811088041,0
0.3875517691503471,-0.12117469267128507,1
0.892158516104068,-0.6315822150402374,1
0.7249651927370716,0.6676890863023258,0
0.18722863151798752,-0.06608491892107123,1
1.840498051389235,0.004380253607376844,1
-0.8949422059437053,0.5777815051808527,0
0.8686421735498657,0.4180009393297057,0
0.3773431245740617,0.8093139420799657,0
-1.070113838922634,0.19048193672327657,0
-0.12127488636036227,0.30310529810933334,1
0.03734310432968019,0.9996953033915597,0
-0.03177417229272125,0.21417122614149922,1
-0.41732379765717853,0.9602885875249143,0
0.843619925935174,0.5582492303451493,0
1.9360904473426808,0.26368521176485815,1
1.712883617131277,-0.19573732541049785,1
0.6135696091726817,0.7220389497139902,0
0.4549901376672132,0.9773542222365469,0
-0.9602090248692148,0.47563573493420774,0
1.91748764202471,0.09028818980478143,1
-0.9201259548193236,0.4428632136538899,0
1.0174628523492149,-0.3873444530426601,1
1.019187052295967,0.11963215404832576,0
0.4409025605752068,-0.33525359607931104,1
1.068718796585928,-0.449426403649251,1
-0.8941226452577309,0.41666995830686104,0
-0.9634709885762393,0.37657463491362975,0
-0.8580445294666494,0.6081856941954875,0
0.3588737465202998,0.893090532358833,0
-0.6526659152042975,0.8046643994868174,0
1.885996642589401,0.18006113943597601,1
0.07368660940249772,0.86540584173712,0
0.3207050158300245,1.0066268754840395,0
1.3304543900339376,-0.3885878177941466,1
1.7589337763589843,-0.16789211260654174,1
-0.07222183546403624,0.9686127042508454,0
1.808677882565486,-0.08326395338603279,1
0.9602474560737396,0.3183609246425194,0
-1.1040562615922003,0.32280709553951703,0
0.6533800849710428,0.8915575100917636,0
1.6807246720410454,0.1237787207738462,1
0.1620537354964301,-0.28433930271751967,1
1.0619931186090148,-0.3468333742880829,1
-0.9292216730130645,0.35889984767396005,0
0.46237339696044244,0.5981058443266609,0
0.9575474813985613,0.21845394939720436,0
0.0513465573626041,-0.02930279253241836,1
1.1740163445126401,-0.4431764799159925,1
0.34235129498488337,1.0568939504035892,0
1.812620607636039,-0.08884946422522105,1
0.4384457417134575,-0.25953656281791065,1
0.2530781506208774,0.6275673684485382,0
1.081234808809353,0.21195961153808174,0
-0.914860386060394,0.591841248492367,0
0.6958504745405736,0.6673769576341231,0
0.3311826415486849,0.9132056598138624,0
0.6386517024430459,-0.439005591053703,1
1.3247884847286135,-0.360503281250138,1
0.6133894811797189,-0.27623669360999314,1
-0.4821285625892562,0.8898361758857359,0
0.6214383810116751,-0.7536989567392575,1
2.123714766375296,0.24474145967513966,1
0.6827192688484321,-0.6018768341223378,1
0.1678613283254201,-0.30520299887466606,1
-0.9659113473488822,0.6543634505871686,0
-0.6495634883552954,0.6904731358245608,0
0.779446815078356,0.5184167672908598,0
0.4712614233887916,-0.32102015235570974,1
0.12535226861053392,0.23019949881681445,1
1.9131552244020809,0.051084477583844504,1
1.3483775077262554,-0.3689038404670782,1
0.04465319799250503,-0.05003122966686396,1
1.7837157655310178,-0.07975313864077252,1
-0.7196597326556429,1.0041178258451127,0
0.6202796248024571,0.8559593824226646,0
0.037253475601384194,0.5303037658279022,1
1.928940633617546,0.2205735159666667,1
1.770691838275355,0.3711221843737537,1
0.47135076279694144,-0.2037386152625809,1
1.0637270189961456,0.2710061058121785,0
0.3912318964795618,0.8255699287533499,0
0.13699916095435558,1.1478934255738866,0
1.9625176148942602,0.029993866308631212,1
-0.839915607475566,0.21857141328541263,0
-0.056634486375934705,0.427405367648929,1
-1.1085475787070158,0.3969862862806156,0
-0.4256048101879555,0.8662424992833534,0
1.4939123332392998,-0.393084579465961,1
-0.06720820098026697,0.1993007688667069,1
0.8885123164196025,0.3718850216101816,0
1.0722671194508733,0.04667573089771658,0
1.3596248315192012,-0.5127120819522528,1
0.3177857019015591,1.0119122271322085,0
-0.21964423471611935,1.0703988890629628,0
0.9612686651210145,0.19654796546217118,0
-0.012493736869768887,1.1111993111569998,0
1.9795659622649824,0.13831910701750083,1
-0.9686909903320908,0.06180465965461047,0
1.8075977731093098,-0.08610992127322376,1
1.736461579622421,-0.20070962106907353,1
0.8557611310017578,0.6812351974679797,0
-1.0402917005851302,0.5594130491235371,0
0.6069200269868771,-0.4232508179798544,1
-0.039272020604841085,1.0882990568939417,0
1.7686904115287874,-0.24959200491520095,1
-0.6871779311381885,0.7085176968281807,0
2.0437330124593767,0.20599773767958746,1
0.8303773685134881,0.5438176270057853,0
0.3215227894139116,1.0215414168540966,0
2.1550040909723776,0.43555046754637383,1
-0.5950329018034447,0.6579734680067757,0
0.9955373160933647,-0.5849407997223456,1
-0.6867491711717957,0.8755982919847449,0
1.821715505759637,-0.3013930552583336,1
1.7437069405553007,-0.2475117009106311,1
-0.7459728894550115,0.7633193293660215,0
1.0875552146880862,-0.6365976586431299,1
0.896122383959924,0.6760343146956049,0
1.6828835344329458,0.5254558584983445,1
1.5425092374625806,-0.3636345054530288,1
0.8954344095039639,0.30442614840760734,0
0.2529328282950795,0.873724572142364,0
0.014593909387388082,0.8741039052647375,0
0.7763136133702976,-0.30047095770892795,1
1.552380722971489,-0.2825123731337452,1
1.538766647330156,-0.46549594598927824,1
-0.04470850130922649,1.0005681868665313,0
-0.7928597871801375,0.19558127232367783,0
1.147484561242769,0.3284752594557379,0
-1.0908511994544436,0.14232368414902546,0
2.03814901327748,0.15350142472529815,1
-0.40565559822798103,0.8673630680239598,0
0.15823513588664237,0.9381084731785744,0
-0.9797160041396387,0.7183389325736096,0
0.19699320152255073,-0.08702714366570952,1
1.7723866510361204,-0.3029301078250456,1
0.006255178801246528,-0.1356716920245401,1
0.7074827053441513,0.9659263255009533,0
0.224194779653033,0.13847117018745933,1
0.2178171121037259,-0.13758755839583886,1
-0.6849126541440769,0.7684931958559812,0
-0.802425957591397,0.5925138291512875,0
0.6046286761248255,0.7268312980030571,0
0.9475354309902506,0.32114452310195984,0
1.8959125799960619,0.029657310090368455,1
0.556379740333473,-0.45759340304247614,1
-0.9183733421275311,0.20983431803208724,0
1.228711210564165,0.2180453863799771,0
0.2602418776812812,-0.14904665948956103,1
-0.8773268847221753,0.26327009403349777,0
1.1781577993467585,-0.34627940124055334,1
-0.39774977550074236,0.7015945653808611,0
0.24284778230703322,-0.12490452353343734,1
-0.6964729436274748,0.4738452921066433,0
0.6556843679277414,0.5005607337916638,0
0.972790809570472,-0.3748840499650664,1
-0.10236386813570814,0.21778105065432155,1
0.15815989113886875,0.29839538564485923,1
1.3415078582830569,-0.6219512582276585,1
-0.46439406478758977,0.9480941541260485,0
-0.5624834560352895,0.737709683108857,0
0.2219205969606207,0.13708875924961167,1
0.8368125083879002,0.37842077511800826,0
0.20906267765243003,0.14989692421244719,1
-0.4307177306771139,0.9083485513875619,0
-0.8545276053577381,0.5675804113425396,0
0.9093349050357806,-0.3575428186076269,1
0.024711583386637793,1.0025981917181273,0
-0.031497107182724554,-0.026630212797021054,1
0.6707218722949142,-0.3800734941839644,1
-1.0740775261437856,-0.05170169445889959,0
1.0748454773989202,-0.4302955095607712,1
0.6447400320823483,0.7543336709300906,0
-0.022401871103117237,1.1148513934651787,0
-0.058266771419487925,0.2853378141335774,1
2.153525194615101,0.49170204282387475,1
0.2014188447185924,0.8739244033404933,0
0.8741036179170341,0.24070028285865977,0
-0.4367015540199934,0.7811778251870688,0
0.6431363775379584,0.5456895352412764,0
0.05599304234334773,0.8932867723195791,0
0.2784702461659432,-0.1872561030053948,1
1.0435509486834154,-0.052311931746246654,0
0.40326016651508034,-0.45747251056073723,1
0.5041968784155565,-0.294025161374047,1
0.701934914515179,-0.6524604718078697,1
-0.5084001705616819,0.9105825629611022,0
0.1600672967887135,-0.1745681385215442,1
-0.33286380686558326,0.9915822714605914,0
1.5786989961212892,-0.3711087299537373,1
1.0095915217624616,0.3687395269100492,0
0.1544707324786816,-0.20607523870435446,1
0.4645426851593878,-0.3606523605295845,1
1.063920498021757,-0.033037302347443134,0
1.601556471880003,-0.3134559180183691,1
0.1524825049792674,-0.14395973922711536,1
0.33525730835125966,-0.22860105035220607,1
0.27068829228783464,0.8002110755418161,0
1.9665803466620155,-0.04414464214401456,1
1.6751781488552107,-0.35190524828339614,1
-0.14891426734723354,1.018341312523961,0
-0.49891857258391514,0.9207105663453362,0
0.582160044754511,0.6303064560642772,0
1.4103317654095344,-0.5167586137552866,1
-0.5633324293575214,0.9693707072516335,0
-0.2720447647513129,1.0620821328064698,0
2.1101365336441615,0.057657364864063275,1
1.2023695295113692,-0.6290951631296172,1
1.1707822860788153,0.09848647265856694,0
-0.9289555514348822,0.5244512654215393,0
0.051006012365278505,0.9675088278393268,0
1.0989297163164788,-0.47611624777676204,1
1.3997787206320473,-0.6121399215407297,1
0.17251783750060445,0.3315916888031767,1
0.3710708387217194,-0.3534290142142289,1
1.9372477675230606,-0.07076694890702531,1
2.0928547648722136,0.42016923762929725,1
0.8806255487212069,-0.4694948531605949,1
-0.7627591262152069,0.3080094672693656,0
0.21198718309824655,0.009049531287578905,1
-0.7836052710107504,0.41608800264774737,0
0.2758865580394855,0.020248976881082237,1
0.7372285859950015,-0.7072275038827889,1
0.44373706801628765,0.7711071522386945,0
0.5479560307679551,0.789944621616286,0
0.4384376395329557,0.9916643277302222,0
1.9497424002789927,0.17383342257803827,1
-1.111828673514257,0.23284468720515755,0
0.0468296425056441,0.9473071535653136,0
1.0151190405889787,0.37907342374198794,0
-0.9731329839030429,0.18661044243273314,0
-0.6512049846349348,0.6091269829183227,0
0.9503165238434278,-0.12356447826904601,0
2.0088535734969404,0.12361419512446607,1
-1.0748762584452698,0.25572815183617453,0
0.8551202035036598,0.2888274149273329,0
0.8102325505909108,0.5612117303646047,0
-0.18985120053552396,1.0636780075418883,0
0.4622886198682951,0.7798856491019182,0
0.20161671307026743,-0.044388559727861,1
-0.5864812481355047,0.8843107889720474,0
0.9465203507744234,0.4052591557240304,0
-0.4056826306497379,0.874840887657361,0
0.35065894993083196,-0.3389087558945802,1
0.830572762589323,0.5310920938727447,0
1.0359360782658853,-0.5298975250810496,1
1.0912663789974375,-0.6968409669188236,1
-0.29085264460978105,1.1059131125116468,0
0.9154944897279105,0.4343681533713422,0
